market,lat,lon,region,conf,d_act,neighbor_dact_z,local_biv_i,local_p,quad_sig
lon8_4872lat39_8335,8.48928,39.82798,Oromia,0.0,-11.700000000000003,0.2058890301762775,-0.0822175235673725,0.529,ns
lon8_5081lat39_5509,8.50948,39.55463,Oromia,0.0,102.0,0.5026357894596227,-0.20071720105883972,0.1,ns
lon8_5114lat37_6072,8.50753,37.60868,Oromia,1.0,64.5,-0.1046750359690937,0.024367822918970005,0.707,ns
lon8_528lat40_4843,8.52773,40.48548,Oromia,0.0,94.4,0.48208206706375584,-0.1925094973553807,0.025,conf_lo_nbr_up
lon8_5813lat36_1134,8.58189,36.11185,Oromia,1.0,-32.0,-1.0602508894797342,0.24682108475368406,0.003,conf_lo_nbr_down
lon8_5816lat37_1105,8.58257,37.11214,Oromia,2.0,-36.00000000000001,-0.058572692159369805,0.0038810648950478974,0.861,ns
lon8_5901lat35_7346,8.59398,35.73577,Oromia,0.0,-90.5,-0.3052518084892075,0.12189599288974733,0.213,ns
lon8_6018lat40_323,8.59983,40.32482,Oromia,0.0,6.8999999999999915,0.5156110443799187,-0.20589860060348147,0.023,conf_lo_nbr_up
lon8_6537lat39_7559,8.65357,39.75398,Oromia,8.0,37.60000000000001,0.7554236098758299,0.7047689079175697,0.035,conf_hi_nbr_up
lon8_687lat34_88,8.68768,34.88352,Oromia,2.0,-201.40000000000003,0.0659553074960363,-0.0043702418162455525,0.841,ns
lon8_7128lat40_4121,8.7101,40.41378,Oromia,0.0,-25.200000000000003,0.4379235509506881,-0.17487570775465305,0.038,conf_lo_nbr_up
lon8_7252lat40_643,8.72211,40.64224,Oromia,0.0,31.299999999999997,0.3766724739944494,-0.15041635769183104,0.111,ns
lon8_7273lat37_1045,8.72794,37.10693,Oromia,3.0,-112.10000000000001,-0.3419040330074239,-0.03428397283677435,0.398,ns
lon8_7345lat40_4348,8.73518,40.43621,Oromia,0.0,60.60000000000001,0.38162636398930316,-0.152394591146296,0.082,ns
lon8_7347lat34_9953,8.73696,34.99583,Oromia,0.0,24.0,-0.5113861238247399,0.20421146600957776,0.166,ns
lon8_7552lat36_499,8.75205,36.49674,Oromia,1.0,-154.39999999999998,-0.44972495663713935,0.10469371234618895,0.341,ns
lon8_7832lat39_2629,8.78322,39.26208,Oromia,0.0,-25.200000000000003,0.3082487030547241,-0.12309274071724612,0.185,ns
lon8_7897lat35_7127,8.78912,35.71174,Oromia,0.0,27.099999999999998,-0.2979732375875361,0.11898944622170675,0.231,ns
lon8_7907lat38_3314,8.78993,38.33273,Oromia,0.0,-23.700000000000003,-0.34561377233112994,0.13801370790621761,0.187,ns
lon8_8134lat40_5183,8.81565,40.52151,Oromia,0.0,47.8,0.3146996382310134,-0.12566878818531207,0.125,ns
lon8_8179lat37_6595,8.81916,37.65778,Oromia,2.0,-94.30000000000001,-0.007303211434483824,0.0004839155667007082,0.982,ns
lon8_8198lat41_5664,8.82051,41.56595,Oromia,0.0,-45.599999999999994,0.19117225874013072,-0.07634068544078033,0.569,ns
lon8_8379lat39_365,8.83801,39.36525,Amhara,0.0,-37.099999999999994,0.35281752523611765,-0.14089037755555378,0.159,ns
lon8_8743lat37_3721,8.87414,37.37217,Oromia,4.0,30.799999999999997,-0.6226900804861573,-0.16613869372384624,0.072,ns
lon8_907lat35_2261,8.90437,35.22756,Oromia,0.0,-21.69999999999999,0.2113240927092629,-0.08438790331763545,0.463,ns
lon8_9284lat39_4255,8.93025,39.42919,Amhara,0.0,-15.400000000000006,0.26801496629275534,-0.10702623053164532,0.298,ns
lon8_9496lat41_5541,8.94856,41.55453,Oromia,0.0,20.900000000000006,-0.010455686885754434,0.004175262189571625,0.98,ns
lon8_9694lat39_1224,8.96738,39.1264,Oromia,0.0,-137.3,0.3970539584931443,-0.15855528175531694,0.055,ns
lon8_9727lat37_7652,8.97261,37.7618,Oromia,13.0,-69.10000000000001,-0.4245782236500172,-0.7496425007373427,0.368,ns
lon8_9795lat34_9731,8.97769,34.9745,Oromia,2.0,-0.09999999999999432,-0.08446578936757093,0.0055967584528133895,0.824,ns
lon8_9913lat40_1637,8.99219,40.16438,Afar,1.0,12.600000000000009,0.38149513511526734,-0.08881015240044593,0.259,ns
lon8_9976lat37_3271,8.99639,37.32838,Oromia,0.0,-80.89999999999999,-0.44907428013671136,0.17932852070374666,0.155,ns
lon9_0026lat38_2518,9.00581,38.25084,Oromia,0.0,13.0,-0.007073560904921072,0.00282468016828126,0.983,ns
lon9_0118lat38_2995,9.01145,38.29735,Oromia,0.0,9.900000000000006,-0.02085259267868662,0.008327051366130893,0.952,ns
lon9_0132lat37_4517,9.01365,37.4511,Oromia,1.0,11.5,-0.729956015336096,0.16993009608899348,0.042,conf_lo_nbr_down
lon9_0366lat36_869,9.0348,36.87303,Oromia,13.0,51.5,-0.23412138446596886,-0.41336868061285614,0.498,ns
lon9_0545lat41_61,9.0544,41.61001,Oromia,0.0,-75.3,0.08111224244717842,-0.03239049549795639,0.786,ns
lon9_075lat40_8683,9.07343,40.87176,Oromia,0.0,31.700000000000003,0.17851939783249027,-0.0712880272735242,0.518,ns
lon9_0781lat41_1735,9.07985,41.1741,Oromia,0.0,23.400000000000006,0.28804824690409375,-0.11502610657838908,0.329,ns
lon9_0905lat35_901,9.08912,35.90306,Oromia,1.0,-1.7999999999999972,-0.33678610692002525,0.07840211506991594,0.208,ns
lon9_0938lat36_9542,9.09296,36.95819,Oromia,14.0,20.799999999999997,0.1641801197118794,0.31722082488462666,0.624,ns
lon9_1204lat37_0619,9.12581,37.05922,Oromia,4.0,-0.9000000000000057,-0.03264131986290816,-0.008708965203383151,0.894,ns
lon9_1383lat41_8354,9.13829,41.83584,Oromia,0.0,-14.600000000000009,0.2735593862207706,-0.1092402798945896,0.397,ns
lon9_1645lat35_4714,9.16448,35.4677,Oromia,0.0,73.2,-0.42120236086544455,0.16819844651965196,0.07,ns
lon9_1674lat35_6829,9.16726,35.68664,Oromia,2.0,-51.19999999999999,-0.2107735806270884,0.013965995319962114,0.38,ns
lon9_215lat37_0674,9.21674,37.06782,Oromia,4.0,-12.099999999999994,0.11770322682417805,0.03140416230234977,0.695,ns
lon9_2216lat41_1012,9.22201,41.09706,Oromia,2.0,59.7,0.17446518271443998,-0.011560177124841505,0.529,ns
lon9_2296lat41_6877,9.22905,41.69139,Oromia,0.0,80.8,0.14771089602037857,-0.05898528962089628,0.649,ns
lon9_2641lat38_0839,9.26861,38.08588,Oromia,0.0,-3.6000000000000085,-0.042308513583550096,0.01689502937421103,0.873,ns
lon9_2678lat38_2715,9.26808,38.27191,Oromia,4.0,-101.50000000000001,0.06420996347135938,0.01713173180285579,0.797,ns
lon9_3074lat38_7538,9.31132,38.75358,Oromia,0.0,7.200000000000003,0.11029136855632898,-0.04404257568163796,0.639,ns
lon9_3175lat38_3793,9.31435,38.38076,Oromia,4.0,18.80000000000001,-0.055300172113100496,-0.014754528208320527,0.789,ns
lon9_3369lat39_5744,9.33643,39.5748,Amhara,0.0,-36.0,0.42377953887101033,-0.16922758922447945,0.095,ns
lon9_3482lat34_5294,9.34969,34.53285,Oromia,4.0,54.10000000000001,0.046664663012764576,0.012450505313897544,0.88,ns
lon9_3705lat35_5953,9.36765,35.59255,Oromia,2.0,-9.599999999999994,-0.34655445623106973,0.022962924952147,0.17,ns
lon9_3853lat39_3955,9.38355,39.39604,Amhara,0.0,114.5,0.3761285648454849,-0.15019915882875798,0.114,ns
lon9_394lat38_8343,9.39361,38.83404,Oromia,0.0,-5.0,0.2952509226040166,-0.11790234606817408,0.156,ns
lon9_4051lat39_1305,9.40513,39.1305,Oromia,0.0,59.00000000000001,0.4955740356755678,-0.19789723581994176,0.018,conf_lo_nbr_up
lon9_4138lat38_2779,9.415,38.27849,Oromia,1.0,29.0,-0.0865326441336357,0.02014436517204801,0.736,ns
lon9_4258lat41_6914,9.42547,41.68604,Oromia,0.0,12.900000000000006,0.5291604256241214,-0.21130926561470026,0.195,ns
lon9_444lat38_3413,9.44252,38.34353,Oromia,1.0,25.900000000000006,-0.10369902121845194,0.02414061158448369,0.661,ns
lon9_4623lat38_8817,9.46208,38.88166,Oromia,0.0,46.0,0.28272703536091587,-0.11290119086489221,0.158,ns
lon9_4698lat35_1988,9.47349,35.19523,Oromia,0.0,-64.20000000000002,-0.5565327161658427,0.2222398234048852,0.024,conf_lo_nbr_down
lon9_4971lat34_896,9.49743,34.89666,Oromia,0.0,3.400000000000002,-0.3600923549487944,0.14379543025718886,0.164,ns
lon9_504lat35_5027,9.50678,35.50073,Oromia,2.0,-54.39999999999999,-0.2577535175319271,0.0170789166689899,0.318,ns
lon9_5107lat39_0769,9.51076,39.07661,Oromia,0.0,50.49999999999999,0.5237187065540473,-0.2091362277141002,0.008,conf_lo_nbr_up
lon9_5359lat39_4566,9.53031,39.45786,Amhara,3.0,-3.4000000000000057,0.31478165627728577,0.03156431253061871,0.12,ns
lon9_5498lat38_8725,9.54647,38.87005,Oromia,0.0,-4.700000000000003,0.38952291884433066,-0.15554791691765163,0.061,ns
lon9_5702lat37_1073,9.5689,37.10635,Oromia,2.0,0.7000000000000028,0.7543557349133632,-0.049984104421636526,0.073,ns
lon9_5718lat37_3623,9.56281,37.35938,Oromia,1.0,168.8,-0.3370813718866058,0.07847085127194539,0.585,ns
lon9_5984lat35_373,9.59952,35.37109,Oromia,1.0,43.69999999999999,-0.5124884463666414,0.11930473769092034,0.055,ns
lon9_6235lat38_6462,9.62367,38.64346,Oromia,0.0,3.200000000000003,0.07726861779449642,-0.030855623532240428,0.75,ns
lon9_6299lat38_8335,9.62994,38.8308,Oromia,0.0,-27.599999999999994,0.23812759023108762,-0.09509132538583336,0.267,ns
lon9_6403lat39_2014,9.64029,39.2024,Oromia,0.0,44.599999999999994,0.3378982785830731,-0.13493268514108211,0.08,ns
lon9_6485lat37_7656,9.64785,37.76467,Oromia,0.0,-167.7,0.19754506093549729,-0.07888553211978579,0.757,ns
lon9_6537lat39_318,9.65691,39.31899,Oromia,0.0,34.5,0.2474366384830067,-0.098808701165333,0.21,ns
lon9_6731lat39_0234,9.6744,39.02525,Oromia,0.0,87.8,0.3448822792592617,-0.13772160128536362,0.121,ns
lon9_7587lat34_7293,9.75717,34.72473,Beneshangul Gumu,0.0,40.30000000000001,-0.3097529588686375,0.1236934341477115,0.279,ns
lon9_7956lat35_1046,9.79638,35.10214,Oromia,0.0,65.30000000000001,-0.7653139950841338,0.30561230665566397,0.009,conf_lo_nbr_down
lon9_8049lat38_4187,9.80901,38.41155,Oromia,6.0,-16.700000000000003,-0.1576586938610732,-0.09457576912025753,0.646,ns
lon9_8125lat38_6331,9.81198,38.63312,Oromia,6.0,38.19999999999999,0.0803248692029632,0.048185013450945634,0.765,ns
lon9_8471lat39_7592,9.8485,39.76387,Amhara,7.0,-33.39999999999999,-0.11786718305619875,-0.09033470281077628,0.545,ns
lon9_8819lat39_8221,9.88278,39.82334,Amhara,15.0,-100.0,-0.1506934690084004,-0.31625821105664814,0.435,ns
lon9_8957lat39_1483,9.89191,39.14506,Amhara,0.0,-6.599999999999994,0.3012705501213434,-0.12030615974804271,0.205,ns
lon9_9101lat40_0158,9.91186,40.0158,Amhara,9.0,27.400000000000006,-0.2901465449072169,-0.31901021529374163,0.265,ns
lon9_911lat38_5175,9.91306,38.52013,Oromia,8.0,-48.10000000000001,-0.1784502685911301,-0.1664843397378593,0.589,ns
lon9_9573lat36_8663,9.95969,36.86288,Oromia,9.0,-223.09999999999997,-1.4690288321014455,-1.6151672740106424,0.01,conf_hi_nbr_down
lon9_9955lat39_8976,10.00077,39.90231,Amhara,13.0,-36.5,-0.33891857612310794,-0.5984003766540225,0.099,ns
