market,region,quarter,act,conf_n,conf_fat,d_act,d_conf,d_fat,d_conf_lag,n_img
lon37_8904lat12_1119,Amhara,2019Q4,123.3,0,0,29.599999999999994,0.0,0.0,0.0,4
lon37_8904lat12_1119,Amhara,2020Q1,62.5,0,0,-60.8,0.0,0.0,0.0,7
lon37_8904lat12_1119,Amhara,2020Q2,101.8,0,0,39.3,0.0,0.0,0.0,4
lon37_8904lat12_1119,Amhara,2020Q3,146.0,0,0,44.2,0.0,0.0,0.0,2
lon37_8904lat12_1119,Amhara,2020Q4,76.3,0,0,-69.7,0.0,0.0,0.0,2
lon37_8904lat12_1119,Amhara,2021Q1,105.7,0,0,29.400000000000006,0.0,0.0,0.0,11
lon37_8904lat12_1119,Amhara,2021Q2,95.3,0,0,-10.400000000000006,0.0,0.0,0.0,9
lon37_8904lat12_1119,Amhara,2021Q3,132.5,2,30,37.2,2.0,30.0,0.0,3
lon37_8904lat12_1119,Amhara,2021Q4,100.1,0,0,-32.400000000000006,-2.0,-30.0,2.0,15
lon37_8904lat12_1119,Amhara,2022Q1,103.6,0,0,3.5,0.0,0.0,-2.0,20
lon37_8904lat12_1119,Amhara,2022Q2,132.2,0,0,28.599999999999994,0.0,0.0,0.0,10
lon37_8904lat12_1119,Amhara,2022Q3,50.9,0,0,-81.29999999999998,0.0,0.0,0.0,4
lon37_8904lat12_1119,Amhara,2022Q4,107.8,0,0,56.9,0.0,0.0,0.0,13
lon37_8904lat12_1119,Amhara,2023Q1,82.9,0,0,-24.89999999999999,0.0,0.0,0.0,16
lon37_8904lat12_1119,Amhara,2023Q2,118.2,0,0,35.3,0.0,0.0,0.0,11
lon37_8904lat12_1119,Amhara,2023Q3,105.6,5,0,-12.600000000000009,5.0,0.0,0.0,9
lon37_8904lat12_1119,Amhara,2023Q4,78.3,2,3,-27.299999999999997,-3.0,3.0,5.0,16
lon37_8908lat10_9283,Amhara,2018Q1,97.8,0,0,,,,,5
lon37_8908lat10_9283,Amhara,2018Q2,88.8,0,0,-9.0,0.0,0.0,,4
lon37_8908lat10_9283,Amhara,2018Q3,83.6,0,0,-5.200000000000003,0.0,0.0,0.0,5
lon37_8908lat10_9283,Amhara,2018Q4,115.5,0,0,31.900000000000006,0.0,0.0,0.0,9
lon37_8908lat10_9283,Amhara,2019Q1,95.4,0,0,-20.099999999999994,0.0,0.0,0.0,10
lon37_8908lat10_9283,Amhara,2019Q2,134.7,0,0,39.29999999999998,0.0,0.0,0.0,5
lon37_8908lat10_9283,Amhara,2019Q3,34.4,0,0,-100.29999999999998,0.0,0.0,0.0,1
lon37_8908lat10_9283,Amhara,2019Q4,63.4,1,0,29.0,1.0,0.0,0.0,4
lon37_8908lat10_9283,Amhara,2020Q1,90.2,0,0,26.800000000000004,-1.0,0.0,1.0,9
lon37_8908lat10_9283,Amhara,2020Q2,79.3,0,0,-10.900000000000006,0.0,0.0,-1.0,2
lon37_8908lat10_9283,Amhara,2020Q3,43.2,0,0,-36.099999999999994,0.0,0.0,0.0,5
lon37_8908lat10_9283,Amhara,2020Q4,128.2,0,0,84.99999999999999,0.0,0.0,0.0,2
lon37_8908lat10_9283,Amhara,2021Q1,137.0,0,0,8.800000000000011,0.0,0.0,0.0,19
lon37_8908lat10_9283,Amhara,2021Q2,124.3,0,0,-12.700000000000003,0.0,0.0,0.0,6
lon37_8908lat10_9283,Amhara,2021Q3,42.7,0,0,-81.6,0.0,0.0,0.0,4
lon37_8908lat10_9283,Amhara,2021Q4,118.5,0,0,75.8,0.0,0.0,0.0,17
lon37_8908lat10_9283,Amhara,2022Q1,54.6,2,4,-63.9,2.0,4.0,0.0,27
lon37_8908lat10_9283,Amhara,2022Q2,68.5,2,5,13.899999999999999,0.0,1.0,2.0,6
lon37_8908lat10_9283,Amhara,2022Q3,125.6,0,0,57.099999999999994,-2.0,-5.0,0.0,3
lon37_8908lat10_9283,Amhara,2022Q4,77.5,1,0,-48.099999999999994,1.0,0.0,-2.0,3
lon37_8908lat10_9283,Amhara,2023Q1,32.8,0,0,-44.7,-1.0,0.0,1.0,4
lon37_8908lat10_9283,Amhara,2023Q2,80.5,0,0,47.7,0.0,0.0,-1.0,5
lon37_8908lat10_9283,Amhara,2023Q3,75.2,8,17,-5.299999999999997,8.0,17.0,0.0,3
lon37_8908lat10_9283,Amhara,2023Q4,60.3,12,36,-14.900000000000006,4.0,19.0,8.0,5
lon37_8919lat4_9623,Oromia,2018Q1,88.8,0,0,,,,,4
lon37_8919lat4_9623,Oromia,2018Q2,32.0,0,0,-56.8,0.0,0.0,,1
lon37_8919lat4_9623,Oromia,2018Q3,,0,0,,0.0,0.0,0.0,0
lon37_8919lat4_9623,Oromia,2018Q4,109.1,0,0,,0.0,0.0,0.0,6
lon37_8919lat4_9623,Oromia,2019Q1,153.2,0,0,44.099999999999994,0.0,0.0,0.0,5
lon37_8919lat4_9623,Oromia,2019Q2,80.5,0,0,-72.69999999999999,0.0,0.0,0.0,2
lon37_8919lat4_9623,Oromia,2019Q3,111.8,0,0,31.299999999999997,0.0,0.0,0.0,2
lon37_8919lat4_9623,Oromia,2019Q4,58.7,0,0,-53.099999999999994,0.0,0.0,0.0,4
lon37_8919lat4_9623,Oromia,2020Q1,92.4,0,0,33.7,0.0,0.0,0.0,5
lon37_8919lat4_9623,Oromia,2020Q2,,0,0,,0.0,0.0,0.0,0
lon37_8919lat4_9623,Oromia,2020Q3,89.2,0,0,,0.0,0.0,0.0,2
lon37_8919lat4_9623,Oromia,2020Q4,150.6,0,0,61.39999999999999,0.0,0.0,0.0,2
lon37_8919lat4_9623,Oromia,2021Q1,83.0,0,0,-67.6,0.0,0.0,0.0,11
lon37_8919lat4_9623,Oromia,2021Q2,96.5,0,0,13.5,0.0,0.0,0.0,2
lon37_8919lat4_9623,Oromia,2021Q3,111.5,0,0,15.0,0.0,0.0,0.0,6
lon37_8919lat4_9623,Oromia,2021Q4,192.4,0,0,80.9,0.0,0.0,0.0,15
lon37_8919lat4_9623,Oromia,2022Q1,111.0,0,0,-81.4,0.0,0.0,0.0,12
lon37_8919lat4_9623,Oromia,2022Q2,38.7,0,0,-72.3,0.0,0.0,0.0,1
lon37_8919lat4_9623,Oromia,2022Q3,,0,0,,0.0,0.0,0.0,0
lon37_8919lat4_9623,Oromia,2022Q4,162.7,0,0,,0.0,0.0,0.0,5
lon37_8919lat4_9623,Oromia,2023Q1,155.3,0,0,-7.399999999999977,0.0,0.0,0.0,13
lon37_8919lat4_9623,Oromia,2023Q2,67.7,0,0,-87.60000000000001,0.0,0.0,0.0,2
lon37_8919lat4_9623,Oromia,2023Q3,,0,0,,0.0,0.0,0.0,0
lon37_8919lat4_9623,Oromia,2023Q4,106.8,0,0,,0.0,0.0,0.0,8
lon37_8945lat7_7461,SNNPR,2018Q1,283.7,0,0,,,,,3
lon37_8945lat7_7461,SNNPR,2018Q2,,0,0,,0.0,0.0,,0
lon37_8945lat7_7461,SNNPR,2018Q3,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2018Q4,-39.8,0,0,,0.0,0.0,0.0,6
lon37_8945lat7_7461,SNNPR,2019Q1,86.6,0,0,126.39999999999999,0.0,0.0,0.0,6
lon37_8945lat7_7461,SNNPR,2019Q2,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2019Q4,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2020Q1,171.8,0,0,,0.0,0.0,0.0,3
lon37_8945lat7_7461,SNNPR,2020Q2,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2020Q4,-19.1,0,0,,0.0,0.0,0.0,3
lon37_8945lat7_7461,SNNPR,2021Q1,110.7,0,0,129.8,0.0,0.0,0.0,4
lon37_8945lat7_7461,SNNPR,2021Q2,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2021Q3,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2021Q4,93.9,0,0,,0.0,0.0,0.0,13
lon37_8945lat7_7461,SNNPR,2022Q1,79.6,0,0,-14.300000000000011,0.0,0.0,0.0,9
lon37_8945lat7_7461,SNNPR,2022Q2,100.6,0,0,21.0,0.0,0.0,0.0,4
lon37_8945lat7_7461,SNNPR,2022Q3,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2022Q4,72.4,0,0,,0.0,0.0,0.0,6
lon37_8945lat7_7461,SNNPR,2023Q1,117.0,0,0,44.599999999999994,0.0,0.0,0.0,9
lon37_8945lat7_7461,SNNPR,2023Q2,198.8,0,0,81.80000000000001,0.0,0.0,0.0,4
lon37_8945lat7_7461,SNNPR,2023Q3,,0,0,,0.0,0.0,0.0,0
lon37_8945lat7_7461,SNNPR,2023Q4,33.0,0,0,,0.0,0.0,0.0,9
lon37_8995lat13_1525,Amhara,2018Q1,68.7,1,0,,,,,6
lon37_8995lat13_1525,Amhara,2018Q2,184.2,0,0,115.49999999999999,-1.0,0.0,,6
lon37_8995lat13_1525,Amhara,2018Q3,,0,0,,0.0,0.0,-1.0,0
lon37_8995lat13_1525,Amhara,2018Q4,43.5,1,4,,1.0,4.0,0.0,7
lon37_8995lat13_1525,Amhara,2019Q1,47.7,0,0,4.200000000000003,-1.0,-4.0,1.0,6
lon37_8995lat13_1525,Amhara,2019Q2,125.1,0,0,77.39999999999999,0.0,0.0,-1.0,5
lon37_8995lat13_1525,Amhara,2019Q3,169.1,0,0,44.0,0.0,0.0,0.0,1
lon37_8995lat13_1525,Amhara,2019Q4,90.6,0,0,-78.5,0.0,0.0,0.0,5
lon37_8995lat13_1525,Amhara,2020Q1,35.1,0,0,-55.49999999999999,0.0,0.0,0.0,7
lon37_8995lat13_1525,Amhara,2020Q2,103.3,0,0,68.19999999999999,0.0,0.0,0.0,5
lon37_8995lat13_1525,Amhara,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_8995lat13_1525,Amhara,2020Q4,142.6,0,0,,0.0,0.0,0.0,2
lon37_8995lat13_1525,Amhara,2021Q1,92.6,0,0,-50.0,0.0,0.0,0.0,6
lon37_8995lat13_1525,Amhara,2021Q2,181.1,2,0,88.5,2.0,0.0,0.0,5
lon37_8995lat13_1525,Amhara,2021Q3,-17.1,6,40,-198.2,4.0,40.0,2.0,4
lon37_8995lat13_1525,Amhara,2021Q4,-69.0,1,0,-51.9,-5.0,-40.0,4.0,5
lon37_8995lat13_1525,Amhara,2022Q1,29.2,0,0,98.2,-1.0,0.0,-5.0,12
lon37_8995lat13_1525,Amhara,2022Q2,20.9,1,1,-8.3,1.0,1.0,-1.0,6
lon37_8995lat13_1525,Amhara,2022Q3,146.7,2,0,125.79999999999998,1.0,-1.0,1.0,2
lon37_8995lat13_1525,Amhara,2022Q4,237.2,0,0,90.5,-2.0,0.0,1.0,8
lon37_8995lat13_1525,Amhara,2023Q1,180.3,1,0,-56.89999999999998,1.0,0.0,-2.0,6
lon37_8995lat13_1525,Amhara,2023Q2,208.8,0,0,28.5,-1.0,0.0,1.0,6
lon37_8995lat13_1525,Amhara,2023Q3,-65.4,0,0,-274.20000000000005,0.0,0.0,-1.0,13
lon37_8995lat13_1525,Amhara,2023Q4,-60.7,0,0,4.700000000000003,0.0,0.0,0.0,11
lon37_9013lat7_2424,SNNPR,2018Q1,47.5,3,0,,,,,6
lon37_9013lat7_2424,SNNPR,2018Q2,176.5,0,0,129.0,-3.0,0.0,,2
lon37_9013lat7_2424,SNNPR,2018Q3,,0,0,,0.0,0.0,-3.0,0
lon37_9013lat7_2424,SNNPR,2018Q4,247.4,0,0,,0.0,0.0,0.0,5
lon37_9013lat7_2424,SNNPR,2019Q1,76.5,0,0,-170.9,0.0,0.0,0.0,13
lon37_9013lat7_2424,SNNPR,2019Q2,108.7,0,0,32.2,0.0,0.0,0.0,6
lon37_9013lat7_2424,SNNPR,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_9013lat7_2424,SNNPR,2019Q4,103.8,0,0,,0.0,0.0,0.0,5
lon37_9013lat7_2424,SNNPR,2020Q1,60.1,0,0,-43.699999999999996,0.0,0.0,0.0,5
lon37_9013lat7_2424,SNNPR,2020Q2,,0,0,,0.0,0.0,0.0,0
lon37_9013lat7_2424,SNNPR,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_9013lat7_2424,SNNPR,2020Q4,172.6,0,0,,0.0,0.0,0.0,1
lon37_9013lat7_2424,SNNPR,2021Q1,113.3,0,0,-59.3,0.0,0.0,0.0,6
lon37_9013lat7_2424,SNNPR,2021Q2,,0,0,,0.0,0.0,0.0,0
lon37_9013lat7_2424,SNNPR,2021Q3,,1,0,,1.0,0.0,0.0,0
lon37_9013lat7_2424,SNNPR,2021Q4,92.5,0,0,,-1.0,0.0,1.0,11
lon37_9013lat7_2424,SNNPR,2022Q1,55.9,0,0,-36.6,0.0,0.0,-1.0,8
lon37_9013lat7_2424,SNNPR,2022Q2,110.0,0,0,54.1,0.0,0.0,0.0,7
lon37_9013lat7_2424,SNNPR,2022Q3,,0,0,,0.0,0.0,0.0,0
lon37_9013lat7_2424,SNNPR,2022Q4,84.2,0,0,,0.0,0.0,0.0,10
lon37_9013lat7_2424,SNNPR,2023Q1,53.8,0,0,-30.400000000000006,0.0,0.0,0.0,9
lon37_9013lat7_2424,SNNPR,2023Q2,90.9,4,0,37.10000000000001,4.0,0.0,0.0,3
lon37_9013lat7_2424,SNNPR,2023Q3,,2,0,,-2.0,0.0,4.0,0
lon37_9013lat7_2424,SNNPR,2023Q4,107.1,3,0,,1.0,0.0,-2.0,32
lon37_9014lat5_6806,SNNPR,2018Q1,124.4,0,0,,,,,5
lon37_9014lat5_6806,SNNPR,2018Q2,110.5,0,0,-13.900000000000006,0.0,0.0,,2
lon37_9014lat5_6806,SNNPR,2018Q3,,0,0,,0.0,0.0,0.0,0
lon37_9014lat5_6806,SNNPR,2018Q4,69.1,1,5,,1.0,5.0,0.0,3
lon37_9014lat5_6806,SNNPR,2019Q1,59.0,0,0,-10.099999999999994,-1.0,-5.0,1.0,5
lon37_9014lat5_6806,SNNPR,2019Q2,88.7,0,0,29.700000000000003,0.0,0.0,-1.0,3
lon37_9014lat5_6806,SNNPR,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_9014lat5_6806,SNNPR,2019Q4,125.5,1,20,,1.0,20.0,0.0,3
lon37_9014lat5_6806,SNNPR,2020Q1,176.5,0,0,51.0,-1.0,-20.0,1.0,4
lon37_9014lat5_6806,SNNPR,2020Q2,,0,0,,0.0,0.0,-1.0,0
lon37_9014lat5_6806,SNNPR,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_9014lat5_6806,SNNPR,2020Q4,,0,0,,0.0,0.0,0.0,0
lon37_9014lat5_6806,SNNPR,2021Q1,92.7,0,0,,0.0,0.0,0.0,4
lon37_9014lat5_6806,SNNPR,2021Q2,93.7,0,0,1.0,0.0,0.0,0.0,1
lon37_9014lat5_6806,SNNPR,2021Q3,116.1,0,0,22.39999999999999,0.0,0.0,0.0,1
lon37_9014lat5_6806,SNNPR,2021Q4,110.7,0,0,-5.3999999999999915,0.0,0.0,0.0,16
lon37_9014lat5_6806,SNNPR,2022Q1,107.1,0,0,-3.6000000000000085,0.0,0.0,0.0,16
lon37_9014lat5_6806,SNNPR,2022Q2,,3,8,,3.0,8.0,0.0,0
lon37_9014lat5_6806,SNNPR,2022Q3,65.4,5,11,,2.0,3.0,3.0,1
lon37_9014lat5_6806,SNNPR,2022Q4,127.9,1,3,62.5,-4.0,-8.0,2.0,3
lon37_9014lat5_6806,SNNPR,2023Q1,136.1,0,0,8.199999999999989,-1.0,-3.0,-4.0,13
lon37_9014lat5_6806,SNNPR,2023Q2,90.6,0,0,-45.5,0.0,0.0,-1.0,3
lon37_9014lat5_6806,SNNPR,2023Q3,,3,0,,3.0,0.0,0.0,0
lon37_9014lat5_6806,SNNPR,2023Q4,75.7,2,2,,-1.0,2.0,3.0,2
lon37_9083lat5_8337,SNNPR,2018Q1,110.9,0,0,,,,,8
lon37_9083lat5_8337,SNNPR,2018Q2,,0,0,,0.0,0.0,,0
lon37_9083lat5_8337,SNNPR,2018Q3,76.9,0,0,,0.0,0.0,0.0,1
lon37_9083lat5_8337,SNNPR,2018Q4,98.2,1,5,21.299999999999997,1.0,5.0,0.0,1
lon37_9083lat5_8337,SNNPR,2019Q1,98.0,0,0,-0.20000000000000284,-1.0,-5.0,1.0,12
lon37_9083lat5_8337,SNNPR,2019Q2,122.6,0,0,24.599999999999994,0.0,0.0,-1.0,2
lon37_9083lat5_8337,SNNPR,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_9083lat5_8337,SNNPR,2019Q4,114.0,1,20,,1.0,20.0,0.0,4
lon37_9083lat5_8337,SNNPR,2020Q1,178.2,0,0,64.19999999999999,-1.0,-20.0,1.0,4
lon37_9083lat5_8337,SNNPR,2020Q2,170.1,0,0,-8.099999999999994,0.0,0.0,-1.0,2
lon37_9083lat5_8337,SNNPR,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_9083lat5_8337,SNNPR,2020Q4,176.0,0,0,,0.0,0.0,0.0,6
lon37_9083lat5_8337,SNNPR,2021Q1,90.1,1,6,-85.9,1.0,6.0,0.0,8
lon37_9083lat5_8337,SNNPR,2021Q2,86.2,1,6,-3.8999999999999915,0.0,0.0,1.0,10
lon37_9083lat5_8337,SNNPR,2021Q3,132.1,0,0,45.89999999999999,-1.0,-6.0,0.0,1
lon37_9083lat5_8337,SNNPR,2021Q4,112.8,0,0,-19.299999999999997,0.0,0.0,-1.0,11
lon37_9083lat5_8337,SNNPR,2022Q1,110.9,1,0,-1.8999999999999915,1.0,0.0,0.0,14
lon37_9083lat5_8337,SNNPR,2022Q2,73.1,2,5,-37.80000000000001,1.0,5.0,1.0,7
lon37_9083lat5_8337,SNNPR,2022Q3,125.9,5,11,52.80000000000001,3.0,6.0,1.0,2
lon37_9083lat5_8337,SNNPR,2022Q4,113.6,0,0,-12.300000000000011,-5.0,-11.0,3.0,11
lon37_9083lat5_8337,SNNPR,2023Q1,73.2,0,0,-40.39999999999999,0.0,0.0,-5.0,14
lon37_9083lat5_8337,SNNPR,2023Q2,129.3,0,0,56.10000000000001,0.0,0.0,0.0,5
lon37_9083lat5_8337,SNNPR,2023Q3,131.1,2,0,1.799999999999983,2.0,0.0,0.0,3
lon37_9083lat5_8337,SNNPR,2023Q4,85.6,2,2,-45.5,0.0,2.0,2.0,20
lon37_9099lat12_9512,Amhara,2018Q1,83.9,1,0,,,,,4
lon37_9099lat12_9512,Amhara,2018Q2,114.6,0,0,30.69999999999999,-1.0,0.0,,6
lon37_9099lat12_9512,Amhara,2018Q3,45.0,0,0,-69.6,0.0,0.0,-1.0,8
lon37_9099lat12_9512,Amhara,2018Q4,143.7,0,0,98.69999999999999,0.0,0.0,0.0,9
lon37_9099lat12_9512,Amhara,2019Q1,143.7,0,0,0.0,0.0,0.0,0.0,13
lon37_9099lat12_9512,Amhara,2019Q2,111.4,0,0,-32.29999999999998,0.0,0.0,0.0,2
lon37_9099lat12_9512,Amhara,2019Q3,56.6,0,0,-54.800000000000004,0.0,0.0,0.0,1
lon37_9099lat12_9512,Amhara,2019Q4,55.6,0,0,-1.0,0.0,0.0,0.0,8
lon37_9099lat12_9512,Amhara,2020Q1,171.2,0,0,115.6,0.0,0.0,0.0,7
lon37_9099lat12_9512,Amhara,2020Q2,44.7,0,0,-126.49999999999999,0.0,0.0,0.0,4
lon37_9099lat12_9512,Amhara,2020Q3,101.2,0,0,56.5,0.0,0.0,0.0,5
lon37_9099lat12_9512,Amhara,2020Q4,139.2,1,6,37.999999999999986,1.0,6.0,0.0,9
lon37_9099lat12_9512,Amhara,2021Q1,117.5,0,0,-21.69999999999999,-1.0,-6.0,1.0,2
lon37_9099lat12_9512,Amhara,2021Q2,130.8,1,3,13.300000000000011,1.0,3.0,-1.0,8
lon37_9099lat12_9512,Amhara,2021Q3,76.5,14,135,-54.30000000000001,13.0,132.0,1.0,2
lon37_9099lat12_9512,Amhara,2021Q4,175.5,0,0,99.0,-14.0,-135.0,13.0,4
lon37_9099lat12_9512,Amhara,2022Q1,,1,0,,1.0,0.0,-14.0,0
lon37_9099lat12_9512,Amhara,2022Q2,,0,0,,-1.0,0.0,1.0,0
lon37_9099lat12_9512,Amhara,2022Q3,,0,0,,0.0,0.0,-1.0,0
lon37_9099lat12_9512,Amhara,2022Q4,,0,0,,0.0,0.0,0.0,0
lon37_9099lat12_9512,Amhara,2023Q1,,0,0,,0.0,0.0,0.0,0
lon37_9099lat12_9512,Amhara,2023Q2,,0,0,,0.0,0.0,0.0,0
lon37_9099lat12_9512,Amhara,2023Q3,,4,0,,4.0,0.0,0.0,0
lon37_9099lat12_9512,Amhara,2023Q4,,1,0,,-3.0,0.0,4.0,0
lon37_9189lat11_7133,Amhara,2018Q1,189.6,0,0,,,,,9
lon37_9189lat11_7133,Amhara,2018Q2,109.2,0,0,-80.39999999999999,0.0,0.0,,4
lon37_9189lat11_7133,Amhara,2018Q3,39.0,0,0,-70.2,0.0,0.0,0.0,6
lon37_9189lat11_7133,Amhara,2018Q4,97.7,1,0,58.7,1.0,0.0,0.0,6
lon37_9189lat11_7133,Amhara,2019Q1,139.4,0,0,41.7,-1.0,0.0,1.0,13
lon37_9189lat11_7133,Amhara,2019Q2,68.7,0,0,-70.7,0.0,0.0,-1.0,2
lon37_9189lat11_7133,Amhara,2019Q3,,2,0,,2.0,0.0,0.0,0
lon37_9189lat11_7133,Amhara,2019Q4,89.4,0,0,,-2.0,0.0,2.0,8
lon37_9189lat11_7133,Amhara,2020Q1,125.3,1,0,35.89999999999999,1.0,0.0,-2.0,5
lon37_9189lat11_7133,Amhara,2020Q2,97.1,0,0,-28.200000000000003,-1.0,0.0,1.0,3
lon37_9189lat11_7133,Amhara,2020Q3,34.4,0,0,-62.699999999999996,0.0,0.0,-1.0,1
lon37_9189lat11_7133,Amhara,2020Q4,72.4,0,0,38.00000000000001,0.0,0.0,0.0,2
lon37_9189lat11_7133,Amhara,2021Q1,120.1,0,0,47.69999999999999,0.0,0.0,0.0,11
lon37_9189lat11_7133,Amhara,2021Q2,80.9,1,0,-39.19999999999999,1.0,0.0,0.0,9
lon37_9189lat11_7133,Amhara,2021Q3,69.6,2,6,-11.300000000000011,1.0,6.0,1.0,3
lon37_9189lat11_7133,Amhara,2021Q4,110.5,0,0,40.900000000000006,-2.0,-6.0,1.0,13
lon37_9189lat11_7133,Amhara,2022Q1,122.7,0,0,12.200000000000003,0.0,0.0,-2.0,16
lon37_9189lat11_7133,Amhara,2022Q2,97.8,0,0,-24.900000000000006,0.0,0.0,0.0,12
lon37_9189lat11_7133,Amhara,2022Q3,69.6,0,0,-28.200000000000003,0.0,0.0,0.0,4
lon37_9189lat11_7133,Amhara,2022Q4,110.3,3,1,40.7,3.0,1.0,0.0,10
lon37_9189lat11_7133,Amhara,2023Q1,119.1,0,0,8.799999999999997,-3.0,-1.0,3.0,14
lon37_9189lat11_7133,Amhara,2023Q2,94.0,1,0,-25.099999999999994,1.0,0.0,-3.0,13
lon37_9189lat11_7133,Amhara,2023Q3,52.5,12,32,-41.5,11.0,32.0,1.0,12
lon37_9189lat11_7133,Amhara,2023Q4,110.9,4,3,58.400000000000006,-8.0,-29.0,11.0,13
lon37_9244lat8_4412,Oromia,2018Q1,46.2,0,0,,,,,5
lon37_9244lat8_4412,Oromia,2018Q2,96.0,0,0,49.8,0.0,0.0,,5
lon37_9244lat8_4412,Oromia,2018Q3,175.6,0,0,79.6,0.0,0.0,0.0,1
lon37_9244lat8_4412,Oromia,2018Q4,84.0,1,0,-91.6,1.0,0.0,0.0,4
lon37_9244lat8_4412,Oromia,2019Q1,134.2,0,0,50.19999999999999,-1.0,0.0,1.0,11
lon37_9244lat8_4412,Oromia,2019Q2,76.7,1,0,-57.499999999999986,1.0,0.0,-1.0,2
lon37_9244lat8_4412,Oromia,2019Q3,212.8,0,0,136.10000000000002,-1.0,0.0,1.0,1
lon37_9244lat8_4412,Oromia,2019Q4,36.9,0,0,-175.9,0.0,0.0,-1.0,6
lon37_9244lat8_4412,Oromia,2020Q1,46.3,0,0,9.399999999999999,0.0,0.0,0.0,1
lon37_9244lat8_4412,Oromia,2020Q2,140.2,0,0,93.89999999999999,0.0,0.0,0.0,2
lon37_9244lat8_4412,Oromia,2020Q3,,1,1,,1.0,1.0,0.0,0
lon37_9244lat8_4412,Oromia,2020Q4,74.1,0,0,,-1.0,-1.0,1.0,2
lon37_9244lat8_4412,Oromia,2021Q1,,1,0,,1.0,0.0,-1.0,0
lon37_9244lat8_4412,Oromia,2021Q2,139.9,0,0,,-1.0,0.0,1.0,2
lon37_9244lat8_4412,Oromia,2021Q3,23.6,0,0,-116.30000000000001,0.0,0.0,-1.0,2
lon37_9244lat8_4412,Oromia,2021Q4,66.6,0,0,42.99999999999999,0.0,0.0,0.0,8
lon37_9244lat8_4412,Oromia,2022Q1,143.4,0,0,76.80000000000001,0.0,0.0,0.0,18
lon37_9244lat8_4412,Oromia,2022Q2,120.9,2,3,-22.5,2.0,3.0,0.0,4
lon37_9244lat8_4412,Oromia,2022Q3,70.1,2,1,-50.80000000000001,0.0,-2.0,2.0,1
lon37_9244lat8_4412,Oromia,2022Q4,102.4,2,4,32.30000000000001,0.0,3.0,0.0,8
lon37_9244lat8_4412,Oromia,2023Q1,60.0,1,0,-42.400000000000006,-1.0,-4.0,0.0,5
lon37_9244lat8_4412,Oromia,2023Q2,143.5,0,0,83.5,-1.0,0.0,-1.0,7
lon37_9244lat8_4412,Oromia,2023Q3,18.5,2,2,-125.0,2.0,2.0,-1.0,10
lon37_9244lat8_4412,Oromia,2023Q4,141.8,0,0,123.30000000000001,-2.0,-2.0,2.0,12
lon37_9275lat8_123,SNNPR,2018Q1,69.6,2,2,,,,,13
lon37_9275lat8_123,SNNPR,2018Q2,55.6,0,0,-13.999999999999993,-2.0,-2.0,,1
lon37_9275lat8_123,SNNPR,2018Q3,41.0,0,0,-14.600000000000001,0.0,0.0,-2.0,1
lon37_9275lat8_123,SNNPR,2018Q4,211.3,0,0,170.3,0.0,0.0,0.0,3
lon37_9275lat8_123,SNNPR,2019Q1,67.2,0,0,-144.10000000000002,0.0,0.0,0.0,11
lon37_9275lat8_123,SNNPR,2019Q2,212.8,1,0,145.60000000000002,1.0,0.0,0.0,3
lon37_9275lat8_123,SNNPR,2019Q3,,0,0,,-1.0,0.0,1.0,0
lon37_9275lat8_123,SNNPR,2019Q4,93.7,0,0,,0.0,0.0,-1.0,7
lon37_9275lat8_123,SNNPR,2020Q1,31.1,0,0,-62.6,0.0,0.0,0.0,11
lon37_9275lat8_123,SNNPR,2020Q2,119.0,0,0,87.9,0.0,0.0,0.0,4
lon37_9275lat8_123,SNNPR,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_9275lat8_123,SNNPR,2020Q4,103.3,0,0,,0.0,0.0,0.0,4
lon37_9275lat8_123,SNNPR,2021Q1,107.0,0,0,3.700000000000003,0.0,0.0,0.0,10
lon37_9275lat8_123,SNNPR,2021Q2,95.6,0,0,-11.400000000000006,0.0,0.0,0.0,2
lon37_9275lat8_123,SNNPR,2021Q3,82.8,0,0,-12.799999999999997,0.0,0.0,0.0,1
lon37_9275lat8_123,SNNPR,2021Q4,91.7,0,0,8.900000000000006,0.0,0.0,0.0,12
lon37_9275lat8_123,SNNPR,2022Q1,71.4,0,0,-20.299999999999997,0.0,0.0,0.0,9
