market,lat,lon,region,d_act,Wd_act_centered,lisa,local_p,lisa_sig,conf
lon10_0114lat38_8886,10.00834,38.88831,Amhara,87.69999999999999,4.619976442873964,HH,0.534,ns,0.0
lon10_0568lat38_9943,10.05849,38.99179,Amhara,27.099999999999994,19.375531998429516,HH,0.494,ns,0.0
lon10_2519lat37_8403,10.24869,37.83961,Amhara,-111.6,-4.528741505843978,LL,0.472,ns,1.0
lon10_2764lat38_917,10.27564,38.91861,Amhara,14.199999999999989,13.595734018631543,HH,0.712,ns,0.0
lon10_3003lat37_4647,10.30151,37.46058,Amhara,-189.7,26.724143109540634,LH,0.025,LH,0.0
lon10_3108lat39_6575,10.30692,39.66142,Amhara,-16.5,-31.110023557126027,LL,0.316,ns,10.0
lon10_3429lat39_9572,10.33621,39.96314,Amhara,-20.1,-43.23835689045936,LL,0.186,ns,22.0
lon10_3557lat34_7634,10.35966,34.76017,Beneshangul Gumu,47.29999999999998,21.78664310954064,HH,0.442,ns,1.0
lon10_441lat38_9859,10.44118,38.98386,Amhara,-16.099999999999994,-25.64276865516525,LL,0.463,ns,0.0
lon10_4451lat37_8914,10.44438,37.89271,Amhara,-14.600000000000009,0.41707789214932944,LH,0.967,ns,0.0
lon10_4536lat38_2014,10.45374,38.20367,Amhara,-71.20000000000002,18.37611679375116,LH,0.149,ns,0.0
lon10_4741lat38_8924,10.47137,38.89295,Amhara,38.900000000000006,-12.060975938078412,HL,0.422,ns,0.0
lon10_4818lat37_0248,10.48262,37.02232,Amhara,162.5,46.62664310954064,HH,0.002,HH,0.0
lon10_5051lat37_9927,10.50036,37.99475,Amhara,26.5,-7.833356890459367,HL,0.594,ns,0.0
lon10_528lat36_8884,10.5312,36.89126,Amhara,35.400000000000006,42.71442088731841,HH,0.13,ns,0.0
lon10_5515lat39_9353,10.54777,39.93753,Amhara,-19.799999999999997,-45.51658269691097,LL,0.164,ns,19.0
lon10_5854lat39_0011,10.5812,38.99475,Amhara,-39.8,-21.609785461887935,LL,0.205,ns,0.0
lon10_588lat39_4346,10.591,39.43603,Amhara,-42.099999999999994,-29.916481890459362,LL,0.124,ns,3.0
lon10_589lat38_7557,10.58908,38.76116,Amhara,18.69999999999999,-5.789547366649842,HL,0.742,ns,0.0
lon10_5993lat39_9215,10.60048,39.92172,Amhara,-125.39999999999999,-40.42957310667558,LL,0.002,LL,37.0
lon10_5995lat36_8619,10.60258,36.86237,Amhara,-17.700000000000003,43.37085363585643,LH,0.285,ns,0.0
lon10_6055lat36_0829,10.60873,36.08101,Beneshangul Gumu,-46.60000000000001,-33.280023557126036,LL,0.214,ns,6.0
lon10_6098lat39_0835,10.6121,39.08328,Amhara,-45.2,-29.241928319030794,LL,0.105,ns,0.0
lon10_6415lat36_9455,10.64535,36.94643,Amhara,146.0,36.08209765499519,HH,0.006,HH,0.0
lon10_6534lat38_1657,10.65894,38.16078,Amhara,-72.80000000000001,24.502027724925252,LH,0.085,ns,0.0
lon10_6628lat39_1588,10.66291,39.16457,Amhara,-30.700000000000003,-35.32585689045936,LL,0.143,ns,1.0
lon10_6854lat40_0443,10.68738,40.04669,Amhara,-20.0,-40.976690223792694,LL,0.205,ns,18.0
lon10_7012lat37_1749,10.7034,37.17783,Amhara,138.2,44.895338761714555,HH,0.002,HH,0.0
lon10_7461lat38_067,10.7471,38.06409,Amhara,104.8,7.5533097762073,HH,0.208,ns,0.0
lon10_792lat39_0526,10.79333,39.05395,Amhara,-164.60000000000002,-26.476514785196205,LL,0.003,LL,3.0
lon10_8012lat38_4091,10.80132,38.40893,Amhara,9.300000000000011,20.107476442873967,HH,0.638,ns,0.0
lon10_8552lat36_8934,10.84956,36.89451,Amhara,-21.099999999999994,17.136643109540636,LH,0.464,ns,0.0
lon10_8556lat37_0202,10.85265,37.02434,Amhara,98.8,26.43279695569449,HH,0.028,HH,0.0
lon10_8663lat38_2725,10.86556,38.27116,Amhara,15.299999999999997,23.972357395254917,HH,0.513,ns,0.0
lon10_8689lat39_1773,10.8699,39.17449,Amhara,-14.299999999999997,-40.02699325409573,LL,0.23,ns,4.0
lon10_9111lat39_4984,10.90826,39.50002,Amhara,-101.6,-40.585905910067204,LL,0.005,LL,1.0
lon10_9183lat39_7863,10.92274,39.78984,Amhara,-42.3,-48.98394512575348,LL,0.036,LL,17.0
lon10_926lat38_087,10.93078,38.09074,Amhara,-49.400000000000006,25.31464310954063,LH,0.145,ns,0.0
lon10_959lat36_5095,10.95795,36.50092,Amhara,20.5,34.27664310954064,HH,0.268,ns,0.0
lon10_9609lat36_9281,10.95866,36.93614,Amhara,-73.69999999999999,23.434643109540634,LH,0.074,ns,0.0
lon10_9806lat37_2102,10.97928,37.2087,Amhara,147.3,16.41088553378306,HH,0.032,HH,0.0
lon10_9819lat39_2804,10.98292,39.26985,Amhara,-138.5,-42.426690223792704,LL,0.001,LL,3.0
lon10_9975lat37_4226,10.99812,37.42677,Amhara,183.0,17.846643109540636,HH,0.012,HH,0.0
lon11_0043lat36_6758,11.00341,36.67743,Amhara,22.39999999999999,18.218222056909056,HH,0.458,ns,0.0
lon11_0803lat37_881,11.07841,37.877,Amhara,-31.200000000000017,-5.8207642978667735,LL,0.609,ns,0.0
lon11_1113lat37_5648,11.10997,37.56156,Amhara,44.599999999999994,16.459370382267906,HH,0.195,ns,0.0
lon11_1487lat39_9012,11.14916,39.90073,Amhara,36.999999999999986,-46.113356890459364,HL,0.043,HL,22.0
lon11_1568lat36_3432,11.15642,36.34219,Beneshangul Gumu,199.0,48.33209765499518,HH,0.003,HH,5.0
lon11_1921lat40_0149,11.18887,40.02185,Amhara,-76.19999999999999,-44.190279967382445,LL,0.022,LL,10.0
lon11_2196lat37_6761,11.22038,37.67674,Amhara,59.800000000000004,15.566054874246516,HH,0.173,ns,0.0
lon11_2361lat39_2412,11.23892,39.24157,Amhara,-34.2,-38.96976714686962,LL,0.08,ns,3.0
lon11_2584lat37_4876,11.25758,37.48566,Amhara,37.60000000000001,23.49396018271137,HH,0.156,ns,0.0
lon11_2599lat36_8433,11.26511,36.84084,Amhara,-4.000000000000014,8.200279473177,LH,0.88,ns,0.0
lon11_2756lat39_545,11.28103,39.54302,Amhara,-58.2,-49.52904316496917,LL,0.006,LL,28.0
lon11_296lat36_2408,11.29804,36.23736,Beneshangul Gumu,23.5,51.386643109540636,HH,0.33,ns,2.0
lon11_3112lat39_6782,11.31107,39.68135,Amhara,-1.2999999999999972,-44.59460689045936,LL,0.759,ns,8.0
lon11_3196lat36_408,11.32498,36.41066,Beneshangul Gumu,7.700000000000017,61.750279473177,HH,0.509,ns,1.0
lon11_3993lat38_2379,11.39484,38.23973,Amhara,47.199999999999996,-17.89570983163583,HL,0.279,ns,0.0
lon11_4144lat37_9601,11.40797,37.95551,Amhara,-27.89999999999999,-10.290629617732092,LL,0.51,ns,0.0
lon11_4581lat38_9063,11.46209,38.90787,Amhara,12.300000000000004,-17.388356890459363,HL,0.604,ns,0.0
lon11_5139lat39_6093,11.51321,39.61115,Amhara,-45.0,-23.15238128070327,LL,0.121,ns,24.0
lon11_602lat37_946,11.60241,37.94595,Amhara,-41.599999999999994,4.32125849415602,LH,0.638,ns,0.0
lon11_6061lat40_0164,11.60661,40.01607,Afar,-75.8,-9.600856890459365,LL,0.303,ns,16.0
lon11_6097lat38_9313,11.60486,38.93308,Amhara,23.599999999999998,-12.91980850336259,HL,0.479,ns,14.0
lon11_6644lat39_6626,11.66366,39.66005,Amhara,43.599999999999994,-7.730499747602221,HL,0.437,ns,25.0
lon11_6866lat38_9242,11.69119,38.92407,Amhara,-9.0,-3.6900235571260334,LL,0.877,ns,14.0
lon11_7375lat39_0025,11.73888,39.00198,Amhara,-4.699999999999999,1.4960181095406355,LH,0.958,ns,11.0
lon11_7516lat38_3899,11.75129,38.38962,Amhara,-52.900000000000006,14.898643109540632,LH,0.247,ns,0.0
lon11_7664lat38_7423,11.76485,38.74703,Amhara,-18.200000000000003,-2.213356890459366,LL,0.863,ns,4.0
lon11_7826lat37_561,11.78238,37.55889,Amhara,161.8,36.06164310954064,HH,0.01,HH,3.0
lon11_7958lat38_1415,11.79736,38.14061,Amhara,10.199999999999989,6.262505178506152,HH,0.813,ns,0.0
lon11_8157lat38_6674,11.81817,38.66595,Amhara,1.5,-2.742986520088996,HL,0.986,ns,1.0
lon11_8402lat39_1456,11.83658,39.14558,Amhara,26.799999999999997,8.859370382267908,HH,0.538,ns,1.0
lon11_8429lat39_7398,11.84309,39.74201,Amhara,36.5,3.136643109540635,HH,0.729,ns,7.0
lon11_8729lat39_2944,11.87163,39.29995,Amhara,-24.400000000000006,13.190091385402702,LH,0.477,ns,2.0
lon11_9143lat37_8863,11.9153,37.88472,Amhara,25.900000000000006,20.95972003261756,HH,0.342,ns,0.0
lon11_9987lat39_4217,12.00154,39.42316,Amhara,4.900000000000006,12.566643109540633,HH,0.799,ns,1.0
lon12_014lat39_6273,12.01475,39.62568,Amhara,8.800000000000004,5.1152145381120615,HH,0.864,ns,2.0
lon12_0322lat39_0463,12.03275,39.03903,Amhara,38.599999999999994,7.451159238572892,HH,0.488,ns,13.0
lon12_0605lat38_2836,12.06132,38.28507,Amhara,25.89999999999999,-11.982106890459367,HL,0.549,ns,0.0
lon12_0808lat37_7285,12.07943,37.72545,Amhara,21.0,41.12553199842952,HH,0.29,ns,0.0
lon12_1201lat38_0486,12.132,38.04772,Amhara,-53.0,14.500279473176999,LH,0.264,ns,0.0
lon12_1235lat37_7793,12.124,37.77979,Amhara,219.3,7.966643109540636,HH,0.104,ns,0.0
lon12_1505lat39_6323,12.15794,39.63719,Amhara,27.499999999999996,11.510643109540636,HH,0.471,ns,3.0
lon12_1651lat38_8403,12.16781,38.84762,Amhara,10.799999999999997,13.182097654995179,HH,0.708,ns,0.0
lon12_1654lat38_9854,12.16294,38.98832,Amhara,40.2,-0.41335689045936697,HL,0.942,ns,13.0
lon12_267lat39_0352,12.26506,39.03075,Amhara,-9.100000000000001,6.021425718236285,LH,0.822,ns,0.0
lon12_2769lat37_7369,12.27988,37.73482,Amhara,70.69999999999999,20.68039310954064,HH,0.132,ns,0.0
lon12_3793lat37_556,12.37943,37.55593,Amhara,102.29999999999998,14.41164310954064,HH,0.17,ns,0.0
lon12_4079lat38_0824,12.41172,38.08235,Amhara,11.099999999999994,-2.0979722750747456,HL,0.925,ns,0.0
lon12_4113lat39_016,12.40542,39.01837,Amhara,-7.5000000000000036,9.067412340309867,LH,0.8,ns,3.0
lon12_4172lat39_5603,12.41583,39.56331,Tigray,41.7,3.249606072503597,HH,0.677,ns,3.0
lon12_4289lat38_7151,12.42853,38.71663,Amhara,62.5,18.71442088731841,HH,0.195,ns,3.0
lon12_4805lat37_4768,12.4813,37.47658,Amhara,84.9,-18.838356890459366,HL,0.152,ns,1.0
lon12_4999lat39_4017,12.49883,39.4016,Tigray,-7.700000000000003,7.565214538112062,LH,0.807,ns,2.0
lon12_508lat39_5184,12.5077,39.52235,Tigray,-55.8,8.478643109540636,LH,0.369,ns,2.0
lon12_5262lat38_1687,12.52599,38.17157,Amhara,81.2,7.286643109540638,HH,0.44,ns,0.0
lon12_5496lat37_0654,12.54487,37.06375,Amhara,88.5,-19.338356890459366,HL,0.197,ns,0.0
lon12_626lat39_0335,12.62817,39.0394,Amhara,-76.9,10.496166919064445,LH,0.252,ns,4.0
lon12_7664lat37_6192,12.76983,37.62536,Amhara,-10.900000000000006,-2.267203044305516,LL,0.931,ns,0.0
lon12_7986lat39_6459,12.79544,39.64576,Tigray,117.10000000000001,4.596166919064445,HH,0.367,ns,4.0
lon12_8681lat36_2644,12.86543,36.26847,Amhara,-8.099999999999994,-27.613356890459357,LL,0.835,ns,2.0
lon12_8729lat37_7392,12.87266,37.73913,Amhara,-82.29999999999998,12.076643109540637,LH,0.273,ns,0.0
lon12_9201lat37_745,12.9206,37.74591,Amhara,-29.699999999999996,9.756643109540638,LH,0.607,ns,0.0
lon12_9353lat39_5147,12.93411,39.5155,Tigray,-41.10000000000001,19.84980100427748,LH,0.285,ns,1.0
lon13_011lat39_67,13.01337,39.67029,Tigray,6.899999999999999,12.005393109540636,HH,0.827,ns,0.0
lon13_0772lat39_6361,13.07495,39.63697,Tigray,-28.299999999999997,15.921937227187694,LH,0.438,ns,0.0
lon13_1031lat39_0253,13.10341,39.02265,Tigray,79.1,52.194335417232956,HH,0.025,HH,1.0
lon13_1036lat39_4952,13.10325,39.4943,Tigray,23.200000000000003,18.386643109540636,HH,0.458,ns,0.0
lon13_2447lat39_5203,13.2444,39.51801,Tigray,-40.6,6.782643109540637,LH,0.564,ns,0.0
lon13_2861lat38_994,13.28891,38.99433,Tigray,77.1,47.28664310954065,HH,0.034,HH,0.0
lon13_2962lat39_4196,13.29713,39.41871,Tigray,31.4,15.310643109540639,HH,0.38,ns,0.0
lon13_3101lat39_3286,13.30941,39.32627,Tigray,59.400000000000006,23.649143109540635,HH,0.123,ns,0.0
lon13_323lat39_1725,13.3229,39.17562,Tigray,-83.39999999999998,34.56490397910585,LH,0.035,LH,0.0
lon13_3271lat39_2819,13.3287,39.28181,Tigray,-18.400000000000006,33.92264310954064,LH,0.323,ns,0.0
lon13_3578lat39_7556,13.35737,39.74961,Afar,29.900000000000006,-0.5704997476022229,HL,0.941,ns,12.0
lon13_3612lat39_5281,13.36014,39.53284,Tigray,9.299999999999997,6.1283097762073035,HH,0.837,ns,11.0
lon13_5852lat39_1192,13.58705,39.12007,Tigray,-133.2,45.840489263386786,LH,0.001,LH,1.0
lon13_5863lat38_1373,13.58373,38.13858,Tigray,40.5,-1.6133568904593645,HL,0.912,ns,2.0
lon13_6273lat38_9944,13.62217,39.00525,Tigray,15.300000000000011,46.56490397910586,HH,0.302,ns,1.0
lon13_645lat39_1722,13.65006,39.16952,Tigray,11.499999999999993,38.5981815710791,HH,0.407,ns,1.0
lon13_7509lat37_32,13.75093,37.32421,Tigray,83.39999999999999,6.253309776207299,HH,0.509,ns,0.0
lon13_8426lat38_6397,13.84332,38.63995,Tigray,-16.19999999999999,36.34453784638274,LH,0.35,ns,0.0
lon13_8635lat40_0215,13.86394,40.02185,Afar,112.9,-10.988356890459372,HL,0.238,ns,0.0
lon13_9378lat39_3754,13.93821,39.37432,Tigray,88.4,11.840928823826351,HH,0.161,ns,0.0
lon13_9498lat38_4536,13.95253,38.45691,Tigray,-12.899999999999991,38.853309776207304,LH,0.45,ns,0.0
lon13_9799lat39_4316,13.98205,39.42674,Tigray,-99.9,13.06605487424652,LH,0.105,ns,0.0
lon14_0005lat39_7277,14.00028,39.72738,Tigray,-26.500000000000014,4.982796955694484,LH,0.68,ns,0.0
lon14_0404lat39_0703,14.03998,39.06408,Tigray,77.5,30.08092882382635,HH,0.029,HH,0.0
lon14_115lat38_4743,14.1154,38.47192,Tigray,1.9000000000000057,36.52510464800218,HH,0.864,ns,0.0
lon14_1251lat37_8782,14.12745,37.8792,Tigray,17.69999999999999,-4.593356890459358,HL,0.844,ns,0.0
lon14_1874lat39_5619,14.18638,39.5593,Tigray,-74.2,16.794050516948047,LH,0.123,ns,0.0
lon14_1975lat38_3409,14.19926,38.34206,Tigray,68.60000000000001,24.042198665096194,HH,0.187,ns,0.0
lon14_2771lat39_1491,14.27645,39.15167,Tigray,-39.099999999999994,32.43064310954063,LH,0.129,ns,0.0
lon14_2804lat39_2926,14.28266,39.29148,Tigray,28.6,29.646643109540637,HH,0.205,ns,0.0
lon14_3101lat38_1754,14.31053,38.17208,Tigray,4.700000000000003,1.2116431095406348,HH,0.982,ns,0.0
lon34_3571lat10_5727,10.57321,34.35907,Beneshangul Gumu,23.30000000000001,-15.213356890459357,HL,0.769,ns,0.0
lon34_4406lat9_3727,9.37274,34.44028,Beneshangul Gumu,-70.89999999999999,22.486643109540637,LH,0.252,ns,4.0
lon34_5525lat10_0693,10.05737,34.53968,Beneshangul Gumu,-35.79999999999998,38.18664310954064,LH,0.322,ns,5.0
lon34_5569lat9_4766,9.47665,34.55699,Oromia,89.10000000000001,3.5366431095406385,HH,0.597,ns,4.0
lon34_5595lat9_4743,9.47465,34.55903,Oromia,53.099999999999994,7.13664310954064,HH,0.558,ns,4.0
lon34_5849lat8_4883,8.48807,34.58502,Oromia,46.199999999999996,-175.8633568904594,HL,0.048,HL,1.0
lon34_5927lat10_3842,10.38398,34.59234,Beneshangul Gumu,-14.999999999999993,27.88664310954064,LH,0.621,ns,1.0
lon34_6114lat8_9848,8.98802,34.61094,Oromia,102.0,-108.91335689045935,HL,0.015,HL,1.0
lon34_6219lat9_3881,9.38786,34.62177,Oromia,-39.499999999999986,13.764420887318412,LH,0.476,ns,3.0
lon34_6419lat8_7943,8.79428,34.64206,Oromia,-149.9,-41.27335689045938,LL,0.032,LL,0.0
lon34_6566lat10_1373,10.1376,34.6563,Beneshangul Gumu,77.60000000000001,11.586643109540633,HH,0.461,ns,5.0
lon34_6596lat9_9502,9.95017,34.65953,Beneshangul Gumu,50.699999999999996,5.161643109540638,HH,0.744,ns,5.0
lon34_6771lat9_586,9.58575,34.67707,Beneshangul Gumu,-75.9,-12.134785461887935,LL,0.273,ns,0.0
lon34_7049lat9_3873,9.38814,34.70538,Oromia,55.3,-12.349720526822999,HL,0.406,ns,3.0
lon34_7784lat9_5329,9.53288,34.77833,Oromia,32.39999999999999,-14.756214033316505,HL,0.458,ns,0.0
lon34_7882lat8_9706,8.97066,34.788,Oromia,-176.10000000000002,-45.29335689045937,LL,0.016,LL,3.0
lon34_8194lat9_5337,9.53384,34.81967,Oromia,-14.799999999999997,-17.033356890459363,LL,0.616,ns,0.0
lon34_88lat9_6622,9.66226,34.87992,Oromia,-35.19999999999999,-27.16335689045937,LL,0.311,ns,0.0
lon34_9347lat9_7194,9.71907,34.93471,Oromia,-60.60000000000002,-28.613356890459364,LL,0.137,ns,0.0
lon34_9694lat9_5593,9.55994,34.96943,Oromia,-129.3,-22.790279967382446,LL,0.05,ns,0.0
lon35_0091lat9_599,9.59975,35.0086,Oromia,-144.3,-20.70085689045937,LL,0.041,LL,0.0
lon35_0169lat8_6605,8.66057,35.01694,Oromia,237.7,-29.413356890459372,HL,0.028,HL,0.0
lon35_0673lat9_5161,9.51616,35.06731,Oromia,0.7000000000000028,-37.025856890459366,HL,0.946,ns,0.0
lon35_1064lat10_2785,10.2783,35.1065,Beneshangul Gumu,3.4000000000000057,-27.413356890459355,HL,0.877,ns,0.0
lon35_117lat9_7044,9.70443,35.11691,Oromia,-95.9,-28.940023557126032,LL,0.047,LL,0.0
lon35_1346lat10_1244,10.12445,35.13471,Beneshangul Gumu,120.10000000000001,-47.873356890459355,HL,0.033,HL,0.0
lon35_1482lat7_2762,7.27618,35.14822,Gambela,-10.200000000000003,34.7533097762073,LH,0.559,ns,0.0
lon35_1932lat7_2809,7.28089,35.19318,Gambela,52.0,27.84219866509619,HH,0.224,ns,0.0
lon35_1984lat6_7766,6.77672,35.19825,SNNPR,2.9000000000000057,55.286643109540634,HH,0.811,ns,0.0
lon35_2005lat9_2815,9.281,35.20055,Oromia,-68.2,-1.2562140333165104,LL,0.843,ns,0.0
lon35_2087lat10_0143,10.01433,35.20855,Beneshangul Gumu,-28.89999999999999,-37.18478546188793,LL,0.339,ns,0.0
lon35_2155lat8_6769,8.67688,35.21545,Oromia,53.199999999999996,-12.62585689045936,HL,0.461,ns,0.0
lon35_2489lat9_8264,9.82645,35.2489,Oromia,-30.799999999999997,-48.89797227507475,LL,0.171,ns,0.0
lon35_2662lat7_6821,7.68212,35.26628,SNNPR,-195.79999999999998,-60.88002355712604,LL,0.004,LL,0.0
lon35_2744lat10_0683,10.0683,35.27437,Beneshangul Gumu,-247.29999999999998,9.03664310954064,LH,0.16,ns,0.0
lon35_2779lat7_0051,7.00517,35.27786,SNNPR,106.6,28.229500252397777,HH,0.051,ns,0.0
lon35_2877lat7_8935,7.89354,35.28761,Oromia,-63.199999999999996,-7.146690223792692,LL,0.542,ns,0.0
lon35_317lat9_4504,9.45066,35.31809,Oromia,66.69999999999999,-36.55085689045937,HL,0.069,ns,2.0
lon35_3188lat7_2359,7.23928,35.32089,Gambela,13.5,35.700928823826345,HH,0.453,ns,1.0
lon35_3352lat9_7494,9.74938,35.33537,Oromia,-73.6,-41.573356890459365,LL,0.048,LL,0.0
lon35_3542lat7_4754,7.4754,35.35462,SNNPR,7.5,-29.190279967382445,HL,0.677,ns,0.0
lon35_355lat9_2964,9.29635,35.35497,Oromia,-83.60000000000001,-9.800023557126032,LL,0.282,ns,2.0
lon35_3578lat8_9199,8.92006,35.35779,Oromia,-75.19999999999999,-0.54062961773209,LL,0.909,ns,1.0
lon35_3677lat7_2637,7.26292,35.36759,SNNPR,-11.399999999999991,35.14289310954064,LH,0.498,ns,1.0
lon35_3717lat8_3388,8.33879,35.37175,Oromia,-5.599999999999994,3.6966431095406387,LH,0.95,ns,0.0
lon35_3876lat7_8782,7.87819,35.38755,Oromia,-11.099999999999994,-66.41335689045935,LL,0.444,ns,0.0
lon35_3984lat9_0923,9.09334,35.39797,Oromia,-25.900000000000006,-37.53688630222407,LL,0.251,ns,1.0
lon35_4029lat8_6235,8.62367,35.40297,Oromia,60.10000000000001,-16.046690223792694,HL,0.264,ns,0.0
lon35_4162lat9_2145,9.2152,35.41503,Oromia,25.80000000000001,-37.713356890459366,HL,0.239,ns,2.0
lon35_4191lat7_1986,7.19936,35.42358,SNNPR,18.200000000000003,28.514420887318412,HH,0.413,ns,1.0
lon35_434lat9_6585,9.65841,35.43403,Oromia,-29.0,-25.78258765969014,LL,0.344,ns,1.0
lon35_438lat7_0973,7.09733,35.4379,SNNPR,58.39999999999999,27.32664310954064,HH,0.108,ns,1.0
lon35_4465lat8_9521,8.95222,35.44608,Oromia,-58.400000000000006,-11.213356890459364,LL,0.337,ns,1.0
lon35_4495lat7_264,7.26394,35.44955,SNNPR,33.60000000000001,27.658865331762854,HH,0.215,ns,1.0
lon35_4513lat8_9544,8.95438,35.45122,Oromia,24.599999999999994,-19.39113466823714,HL,0.425,ns,1.0
lon35_461lat8_2991,8.29962,35.46222,Oromia,4.1000000000000085,-7.021690223792693,HL,0.933,ns,0.0
lon35_4915lat6_8429,6.8429,35.4915,SNNPR,52.099999999999994,28.059370382267907,HH,0.201,ns,0.0
lon35_4971lat6_9349,6.93502,35.49704,SNNPR,7.0,28.70429016836416,HH,0.655,ns,0.0
lon35_5018lat7_0541,7.05404,35.50469,SNNPR,87.8,25.90769574111958,HH,0.049,HH,1.0
lon35_5079lat7_2952,7.29507,35.50792,SNNPR,36.30000000000001,19.021937227187692,HH,0.344,ns,1.0
lon35_5126lat8_5797,8.57967,35.51256,Oromia,-64.39999999999999,5.268461291358821,LH,0.606,ns,0.0
lon35_5137lat9_6215,9.62127,35.51407,Oromia,-118.89999999999999,-19.47699325409573,LL,0.098,ns,2.0
lon35_5199lat8_402,8.40155,35.51967,Oromia,46.6,-17.156214033316502,HL,0.305,ns,0.0
lon35_5462lat8_9507,8.95032,35.54573,Oromia,-53.19999999999999,-12.550198995722521,LL,0.33,ns,1.0
lon35_5491lat6_8436,6.84335,35.54919,SNNPR,56.3,27.677552200449725,HH,0.199,ns,0.0
lon35_5529lat6_9563,6.95274,35.54666,SNNPR,28.10000000000001,30.43664310954064,HH,0.273,ns,0.0
lon35_5531lat9_6074,9.60778,35.55288,Oromia,34.8,-30.28002355712603,HL,0.31,ns,2.0
lon35_5801lat8_9938,8.99365,35.58024,Oromia,-73.4,-14.744935837827786,LL,0.198,ns,1.0
lon35_5861lat6_995,6.99088,35.5879,SNNPR,9.900000000000006,30.936643109540633,HH,0.554,ns,0.0
lon35_5908lat7_6715,7.67234,35.59011,SNNPR,-316.20000000000005,1.5766431095406332,LH,0.507,ns,0.0
lon35_592lat7_6142,7.61403,35.59199,SNNPR,-58.39999999999999,-16.955023557126037,LL,0.301,ns,0.0
lon35_5938lat10_6566,10.65653,35.59381,Beneshangul Gumu,-59.4,-11.646690223792703,LL,0.495,ns,0.0
lon35_594lat9_5397,9.53972,35.59399,Oromia,-17.900000000000006,-30.231538708641185,LL,0.489,ns,2.0
lon35_5986lat7_3147,7.31487,35.59857,SNNPR,35.39999999999999,-4.093356890459367,HL,0.71,ns,0.0
lon35_612lat7_2289,7.22888,35.61186,SNNPR,-51.10000000000001,25.749143109540636,LH,0.157,ns,0.0
lon35_6149lat6_8134,6.81363,35.61515,SNNPR,12.299999999999983,26.597754220651744,HH,0.631,ns,0.0
lon35_6159lat8_4114,8.41136,35.6159,Oromia,-34.099999999999994,-14.184785461887932,LL,0.436,ns,0.0
lon35_6257lat8_6466,8.64652,35.62549,Oromia,31.9,-12.600023557126027,HL,0.501,ns,0.0
lon35_6547lat10_4953,10.49522,35.65473,Beneshangul Gumu,-39.8,-3.641928319030799,LL,0.77,ns,0.0
lon35_6631lat10_6315,10.63143,35.66304,Beneshangul Gumu,54.5,-17.11335689045937,HL,0.391,ns,0.0
lon35_689lat8_3407,8.34061,35.68899,Oromia,-10.599999999999994,-25.386690223792698,LL,0.563,ns,0.0
lon35_6906lat9_2713,9.27157,35.69056,Oromia,-28.700000000000003,-24.75710689045936,LL,0.317,ns,2.0
lon35_6946lat8_9543,8.9543,35.69444,Oromia,-7.8999999999999915,-15.239672679933047,LL,0.738,ns,0.0
lon35_6963lat9_0789,9.07897,35.69638,Oromia,-5.099999999999994,-11.707801334903808,LL,0.83,ns,2.0
lon35_7038lat9_0809,9.08095,35.70386,Oromia,-150.9,-3.607801334903809,LL,0.39,ns,2.0
lon35_7056lat7_0643,7.06375,35.70601,SNNPR,-35.7,31.730393109540636,LH,0.203,ns,0.0
lon35_7122lat10_5773,10.57733,35.7122,Beneshangul Gumu,45.80000000000001,-15.87049974760223,HL,0.442,ns,0.0
lon35_7192lat8_6827,8.68271,35.71919,Oromia,-21.9,-18.966298066929955,LL,0.457,ns,0.0
lon35_7369lat9_0257,9.02607,35.73764,Oromia,-71.00000000000001,-10.748651008106423,LL,0.272,ns,2.0
lon35_744lat8_2793,8.27923,35.74332,Oromia,-123.8,-24.963356890459366,LL,0.054,ns,0.0
lon35_7481lat8_9817,8.98163,35.74811,Oromia,114.20000000000002,-18.24276865516525,HL,0.093,ns,0.0
lon35_7695lat6_96,6.96009,35.7691,SNNPR,-22.599999999999994,30.994976442873963,LH,0.373,ns,0.0
lon35_772lat9_652,9.6521,35.77212,Beneshangul Gumu,-77.6,-32.71335689045936,LL,0.154,ns,2.0
lon35_7883lat8_2591,8.25912,35.78855,Oromia,-11.700000000000003,-34.30502355712603,LL,0.502,ns,0.0
lon35_7932lat10_5847,10.58472,35.7931,Beneshangul Gumu,-78.60000000000002,-4.188356890459367,LL,0.616,ns,0.0
lon35_8224lat7_8276,7.82825,35.82223,SNNPR,-25.000000000000014,-15.4419283190308,LL,0.601,ns,0.0
lon35_8371lat7_6562,7.65604,35.83721,SNNPR,117.8,-61.11335689045937,HL,0.021,HL,0.0
lon35_8703lat10_5341,10.53408,35.87031,Beneshangul Gumu,-6.700000000000003,-23.21335689045937,LL,0.744,ns,0.0
lon35_8849lat8_4486,8.44861,35.8849,Oromia,-44.0,-44.2866902237927,LL,0.105,ns,0.0
lon35_896lat12_2147,12.21227,35.89553,Amhara,-37.0,-259.71335689045935,LL,0.05,ns,0.0
lon35_9195lat7_5562,7.55624,35.91952,SNNPR,37.599999999999994,-46.51335689045936,HL,0.178,ns,0.0
lon35_9354lat10_5338,10.53385,35.93559,Beneshangul Gumu,-43.80000000000001,-19.50335689045937,LL,0.355,ns,0.0
lon35_9483lat7_5877,7.58634,35.94762,SNNPR,2.700000000000003,-9.791134668237145,HL,0.932,ns,0.0
lon35_9637lat12_3938,12.39413,35.96394,Amhara,-259.5,-32.41335689045936,LL,0.037,LL,0.0
